invoiceNumber,po_id,amount,issue_date,due_date,paid_date,status,late_payment_flag,supplierReference,glAccount,costCenter,invoiceText,postingDate
INV-136a3ee5,PO-57157893ce,76148.56,2023-05-08T08:19:59,2023-07-07T08:19:59,2023-06-26T08:19:59,paid,False,2647387978843,GL-1036,CC-133,Invoice for PO PO-57157893ce,2023-05-10 08:19:59
INV-a4c1442d,PO-57157893ce,86291.62,2023-05-07T08:19:59,2023-07-06T08:19:59,2023-06-29T08:19:59,paid,False,1624282577983,GL-1070,CC-133,Invoice for PO PO-57157893ce,2023-05-12 08:19:59
INV-2f71a529,PO-5725020ae7,2331.26,2024-05-30T12:59:47,2024-07-29T12:59:47,2024-07-26T12:59:47,paid,False,8332757654154,GL-1034,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-5725020ae7,2024-05-31 12:59:47
INV-b0111403,PO-5725020ae7,2668.74,2024-05-26T12:59:47,2024-07-25T12:59:47,2024-07-15T12:59:47,paid,False,8756126501229,GL-1044,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-5725020ae7,2024-05-27 12:59:47
INV-db6f7aa5,PO-5732d872e3,15554.6,2025-12-03T08:31:53,2026-01-02T08:31:53,2025-12-27T08:31:53,paid,False,9179308155864,GL-1014,CC-166,Invoice for PO PO-5732d872e3,2025-12-13 08:31:53
INV-a990021b,PO-5732d872e3,16750.37,2025-12-03T08:31:53,2026-01-02T08:31:53,2025-12-30T08:31:53,paid,False,0326158765821,GL-1003,CC-166,Invoice for PO PO-5732d872e3,2025-12-13 08:31:53
INV-d1589387,PO-5799528790,80369.02,2025-11-02T08:16:31,2025-12-02T08:16:31,2025-11-19T08:16:31,paid,False,8900036829090,GL-1045,CC-131,Invoice for PO PO-5799528790,2025-11-03 08:16:31
INV-b85cdb4c,PO-5799528790,77366.79,2025-11-02T08:16:31,2025-12-02T08:16:31,2025-11-18T08:16:31,paid,False,6274697011036,GL-1140,CC-131,Invoice for PO PO-5799528790,2025-11-11 08:16:31
INV-263ca085,PO-5799528790,92264.19,2025-10-31T08:16:31,2025-11-30T08:16:31,2025-12-13T08:16:31,paid,True,2577597309611,GL-1033,CC-131,Invoice for PO PO-5799528790,2025-11-06 08:16:31
INV-f1ac7e5e,PO-57a04de90e,12.93,2024-06-02T10:11:32,2024-08-01T10:11:32,2024-07-27T10:11:32,paid,False,8702594143423,GL-1037,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-57a04de90e,2024-06-11 10:11:32
INV-b38bebb0,PO-57a04de90e,15.11,2024-05-31T10:11:32,2024-07-30T10:11:32,2024-07-28T10:11:32,paid,False,9865239789925,GL-1118,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-57a04de90e,2024-06-08 10:11:32
INV-8b255730,PO-5808435cdf,11785.34,2024-03-09T09:19:56,2024-06-07T09:19:56,2024-06-11T09:19:56,paid,True,0500497690598,GL-1103,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-5808435cdf,2024-03-14 09:19:56
INV-dd98ea45,PO-5876a0cae6,7396.11,2025-09-21T08:14:55,2025-11-20T08:14:55,2025-11-13T08:14:55,paid,False,7480510969036,GL-1007,CC-115,Invoice for PO PO-5876a0cae6,2025-09-23 08:14:55
INV-21c0599c,PO-58a26038ce,18328.35,2024-04-06T15:21:04,2024-05-06T15:21:04,2024-04-24T15:21:04,paid,False,6250580221294,GL-1195,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-58a26038ce,2024-04-10 15:21:04
INV-9f459fe3,PO-58a26038ce,17112.65,2024-04-05T15:21:04,2024-05-05T15:21:04,,overdue,False,1107103587403,GL-1080,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-58a26038ce,2024-04-13 15:21:04
INV-c8dba594,PO-58a26038ce,15170.97,2024-04-04T15:21:04,2024-05-04T15:21:04,2024-05-03T15:21:04,paid,False,4248954454418,GL-1173,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-58a26038ce,2024-04-06 15:21:04
INV-53bbb006,PO-58c325c3b5,17387.93,2023-08-08T08:22:11,2023-11-06T08:22:11,,overdue,False,8453104649149,GL-1092,CC-106,Invoice for PO PO-58c325c3b5,2023-08-17 08:22:11
INV-237ffc7d,PO-58c444ca76,18257.13,2023-12-13T08:22:18,2024-03-12T08:22:18,2024-02-27T08:22:18,paid,False,4963306922888,GL-1138,CC-107,Invoice for PO PO-58c444ca76,2023-12-18 08:22:18
INV-cdd342c9,PO-58c444ca76,21103.43,2023-12-13T08:22:18,2024-03-12T08:22:18,2024-04-11T08:22:18,paid,True,7481913005178,GL-1077,CC-107,Invoice for PO PO-58c444ca76,2023-12-16 08:22:18
INV-ea41ec8a,PO-5a369971cb,3515.86,2024-07-29T08:16:38,2024-10-27T08:16:38,2024-11-04T08:16:38,paid,True,1760314508294,GL-1118,CC-152,Invoice for PO PO-5a369971cb,2024-08-04 08:16:38
INV-bb6be21e,PO-5a369971cb,3992.19,2024-07-28T08:16:38,2024-10-26T08:16:38,2024-10-21T08:16:38,paid,False,6044639866037,GL-1056,CC-152,Invoice for PO PO-5a369971cb,2024-07-31 08:16:38
INV-95aa3523,PO-5a369971cb,3471.33,2024-07-30T08:16:38,2024-10-28T08:16:38,2024-10-24T08:16:38,paid,False,6525821901304,GL-1131,CC-152,Invoice for PO PO-5a369971cb,2024-08-01 08:16:38
INV-5806034a,PO-5a86c5efc9,9694.26,2024-03-31T08:15:08,2024-05-30T08:15:08,2024-05-24T08:15:08,paid,False,8745380176588,GL-1060,CC-163,Invoice for PO PO-5a86c5efc9,2024-04-06 08:15:08
INV-cf4c0807,PO-5a86c5efc9,9747.42,2024-04-03T08:15:08,2024-06-02T08:15:08,2024-05-24T08:15:08,paid,False,3312994796218,GL-1124,CC-163,Invoice for PO PO-5a86c5efc9,2024-04-06 08:15:08
INV-a2864563,PO-5a86c5efc9,9504.99,2024-04-03T08:15:08,2024-06-02T08:15:08,2024-05-19T08:15:08,paid,False,9250361266930,GL-1050,CC-163,Invoice for PO PO-5a86c5efc9,2024-04-06 08:15:08
INV-08efc643,PO-5aabfc438c,20323.29,2024-04-13T22:06:04,2024-05-13T22:06:04,2024-05-07T22:06:04,paid,False,3555465986583,GL-1097,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-5aabfc438c,2024-04-15 22:06:04
INV-60ae26ca,PO-5aabfc438c,19497.28,2024-04-10T22:06:04,2024-05-10T22:06:04,2024-05-02T22:06:04,paid,False,5700484225177,GL-1025,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-5aabfc438c,2024-04-15 22:06:04
INV-63c674a3,PO-5aabfc438c,20179.43,2024-04-10T22:06:04,2024-05-10T22:06:04,2024-06-09T22:06:04,paid,True,5439855025046,GL-1024,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-5aabfc438c,2024-04-16 22:06:04
INV-e70185b0,PO-5abc4b63a0,1876.66,2024-11-12T07:31:44,2025-01-11T07:31:44,2024-12-30T07:31:44,paid,False,1060467485139,GL-1055,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-5abc4b63a0,2024-11-13 07:31:44
INV-d279eaba,PO-5bb6fac0ce,1064.84,2024-12-27T11:17:41,2025-01-26T11:17:41,2025-01-22T11:17:41,paid,False,0104223393779,GL-1074,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-5bb6fac0ce,2024-12-31 11:17:41
INV-03d3c583,PO-5bb6fac0ce,1078.94,2024-12-30T11:17:41,2025-01-29T11:17:41,,overdue,False,7764253436933,GL-1132,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-5bb6fac0ce,2025-01-07 11:17:41
INV-4d23a859,PO-5bd95e40c1,2609.95,2024-06-07T06:39:55,2024-09-05T06:39:55,2024-09-23T06:39:55,paid,True,2947157238499,GL-1063,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-5bd95e40c1,2024-06-15 06:39:55
INV-a6e8c993,PO-5bf68678db,4977.08,2024-04-03T08:04:22,2024-06-02T08:04:22,2024-05-21T08:04:22,paid,False,7008623317003,GL-1153,CC-112,Invoice for PO PO-5bf68678db,2024-04-13 08:04:22
INV-65ae1a6a,PO-5bf68678db,5398.52,2024-04-03T08:04:22,2024-06-02T08:04:22,2024-05-21T08:04:22,paid,False,0786627532642,GL-1171,CC-112,Invoice for PO PO-5bf68678db,2024-04-08 08:04:22
INV-02426a57,PO-5bf68678db,5241.51,2024-03-30T08:04:22,2024-05-29T08:04:22,2024-05-25T08:04:22,paid,False,9120529879312,GL-1099,CC-112,Invoice for PO PO-5bf68678db,2024-04-09 08:04:22
INV-a7424b06,PO-5c90decdf7,56551.37,2023-07-12T08:30:23,2023-08-11T08:30:23,2023-08-24T08:30:23,paid,True,5732173172066,GL-1189,CC-133,Invoice for PO PO-5c90decdf7,2023-07-17 08:30:23
INV-b61da2ee,PO-5c90decdf7,64582.24,2023-07-09T08:30:23,2023-08-08T08:30:23,,overdue,False,5224994496006,GL-1085,CC-133,Invoice for PO PO-5c90decdf7,2023-07-14 08:30:23
INV-ff36b986,PO-5d08dfedfc,109514.31,2025-11-27T08:26:11,2025-12-27T08:26:11,,pending,False,2130737640052,GL-1003,CC-101,Invoice for PO PO-5d08dfedfc,2025-12-06 08:26:11
INV-ae36c13c,PO-5d08dfedfc,92914.41,2025-11-26T08:26:11,2025-12-26T08:26:11,2025-12-16T08:26:11,paid,False,3674356093282,GL-1175,CC-101,Invoice for PO PO-5d08dfedfc,2025-12-06 08:26:11
INV-6cb0047f,PO-5d70b25069,275.05,2024-08-04T03:05:36,2024-11-02T03:05:36,2024-10-22T03:05:36,paid,False,8073537050987,GL-1024,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-5d70b25069,2024-08-11 03:05:36
INV-4427299c,PO-5d70b25069,303.9,2024-08-06T03:05:36,2024-11-04T03:05:36,2024-10-29T03:05:36,paid,False,3882570923821,GL-1115,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-5d70b25069,2024-08-10 03:05:36
INV-9e595997,PO-5d9bf4fb26,6000.0,2024-03-15T09:27:43,2024-06-13T09:27:43,2024-05-29T09:27:43,paid,False,0666646025656,GL-1015,CC-MKT-EM_SW_2024_001,Invoice for PO PO-5d9bf4fb26,2024-03-17 09:27:43
INV-fb3227a9,PO-5df5168fe6,52625.1,2024-12-03T08:23:39,2025-01-02T08:23:39,2024-12-28T08:23:39,paid,False,2553459357396,GL-1142,CC-154,Invoice for PO PO-5df5168fe6,2024-12-08 08:23:39
INV-966005ea,PO-5df5168fe6,60059.03,2024-12-04T08:23:39,2025-01-03T08:23:39,2024-12-24T08:23:39,paid,False,4059374302711,GL-1027,CC-154,Invoice for PO PO-5df5168fe6,2024-12-10 08:23:39
INV-1653cc8b,PO-5e08abd618,187.44,2024-12-29T00:32:02,2025-02-27T00:32:02,2025-03-21T00:32:02,paid,True,9346858531879,GL-1096,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-5e08abd618,2024-12-31 00:32:02
INV-c8c472bd,PO-5e08abd618,209.86,2024-12-29T00:32:02,2025-02-27T00:32:02,,overdue,False,6532160015371,GL-1190,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-5e08abd618,2024-12-31 00:32:02
INV-1a408990,PO-5e56bb76c9,2571.59,2024-03-19T19:10:13,2024-04-18T19:10:13,2024-04-04T19:10:13,paid,False,6275969928113,GL-1090,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-5e56bb76c9,2024-03-29 19:10:13
INV-86b4d919,PO-5e78043354,345.78,2024-11-25T13:41:01,2025-01-24T13:41:01,2025-02-05T13:41:01,paid,True,6210065004521,GL-1136,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-5e78043354,2024-12-02 13:41:01
INV-11aa0d1a,PO-5e78043354,344.28,2024-11-27T13:41:01,2025-01-26T13:41:01,2025-01-12T13:41:01,paid,False,8786073686229,GL-1181,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-5e78043354,2024-11-30 13:41:01
INV-88a04d7d,PO-5e801c9ad6,35414.29,2023-07-29T08:11:27,2023-10-27T08:11:27,2023-10-18T08:11:27,paid,False,4221616988995,GL-1135,CC-117,Invoice for PO PO-5e801c9ad6,2023-08-04 08:11:27
INV-5526a2d7,PO-5e801c9ad6,33572.78,2023-07-30T08:11:27,2023-10-28T08:11:27,2023-10-16T08:11:27,paid,False,3206863530495,GL-1040,CC-117,Invoice for PO PO-5e801c9ad6,2023-08-03 08:11:27
INV-02c67ce3,PO-5e801c9ad6,41401.15,2023-07-31T08:11:27,2023-10-29T08:11:27,2023-10-15T08:11:27,paid,False,8254323674222,GL-1197,CC-117,Invoice for PO PO-5e801c9ad6,2023-08-06 08:11:27
INV-f8579cb0,PO-5ebe3633fa,401.47,2024-08-15T14:32:36,2024-09-14T14:32:36,2024-09-02T14:32:36,paid,False,8595087085054,GL-1033,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-5ebe3633fa,2024-08-22 14:32:36
INV-5f432711,PO-5ebe3633fa,416.65,2024-08-13T14:32:36,2024-09-12T14:32:36,2024-09-05T14:32:36,paid,False,8170071995658,GL-1108,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-5ebe3633fa,2024-08-17 14:32:36
INV-d088b18d,PO-5ebe3633fa,504.48,2024-08-13T14:32:36,2024-09-12T14:32:36,2024-09-07T14:32:36,paid,False,8016031366987,GL-1011,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-5ebe3633fa,2024-08-18 14:32:36
INV-ccd6e70f,PO-5ebe598559,343.83,2024-08-28T09:50:38,2024-09-27T09:50:38,2024-10-20T09:50:38,paid,True,8773741860401,GL-1145,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-5ebe598559,2024-09-01 09:50:38
INV-4f95bdee,PO-5ebe598559,319.82,2024-08-29T09:50:38,2024-09-28T09:50:38,2024-09-23T09:50:38,paid,False,6377084305128,GL-1148,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-5ebe598559,2024-09-02 09:50:38
INV-a938172c,PO-5f0e3e0c27,3329.66,2024-07-09T06:24:32,2024-10-07T06:24:32,2024-09-24T06:24:32,paid,False,9642080969740,GL-1017,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-5f0e3e0c27,2024-07-14 06:24:32
INV-1946d4ee,PO-5f0e3e0c27,3001.17,2024-07-11T06:24:32,2024-10-09T06:24:32,2024-09-29T06:24:32,paid,False,8182011711846,GL-1140,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-5f0e3e0c27,2024-07-19 06:24:32
INV-5c6c35ad,PO-5f0e3e0c27,3017.37,2024-07-11T06:24:32,2024-10-09T06:24:32,2024-10-04T06:24:32,paid,False,1575828182485,GL-1012,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-5f0e3e0c27,2024-07-17 06:24:32
INV-cc5ce2c4,PO-5f1665ce94,53249.03,2025-12-05T08:12:58,2026-01-04T08:12:58,2025-12-28T08:12:58,paid,False,4832231489387,GL-1178,CC-147,Invoice for PO PO-5f1665ce94,2025-12-13 08:12:58
INV-f1c4516e,PO-5f1665ce94,50503.86,2025-12-07T08:12:58,2026-01-06T08:12:58,2026-01-08T08:12:58,paid,True,0912332375223,GL-1023,CC-147,Invoice for PO PO-5f1665ce94,2025-12-08 08:12:58
INV-b3dcad0a,PO-5f1665ce94,51294.29,2025-12-08T08:12:58,2026-01-07T08:12:58,2025-12-23T08:12:58,paid,False,4712808432490,GL-1061,CC-147,Invoice for PO PO-5f1665ce94,2025-12-16 08:12:58
INV-ee5a7f45,PO-5f19432ef9,82709.3,2024-04-03T08:29:15,2024-07-02T08:29:15,2024-06-30T08:29:15,paid,False,0162608733763,GL-1154,CC-100,Invoice for PO PO-5f19432ef9,2024-04-08 08:29:15
INV-c4a06825,PO-5f19432ef9,89822.51,2024-04-03T08:29:15,2024-07-02T08:29:15,2024-06-20T08:29:15,paid,False,7439564296223,GL-1095,CC-100,Invoice for PO PO-5f19432ef9,2024-04-13 08:29:15
INV-60bb9480,PO-5f19432ef9,77468.19,2024-04-02T08:29:15,2024-07-01T08:29:15,2024-06-22T08:29:15,paid,False,0359302028176,GL-1014,CC-100,Invoice for PO PO-5f19432ef9,2024-04-04 08:29:15
INV-73519688,PO-5fbfa6111d,93064.44,2024-10-28T08:14:31,2024-11-27T08:14:31,2024-11-13T08:14:31,paid,False,0287442923054,GL-1083,CC-141,Invoice for PO PO-5fbfa6111d,2024-11-03 08:14:31
INV-01845dc9,PO-604e84380e,15090.13,2024-03-22T08:07:12,2024-04-21T08:07:12,2024-04-08T08:07:12,paid,False,5293655153015,GL-1021,CC-MKT-DY_V15_2024_001,Invoice for PO PO-604e84380e,2024-03-23 08:07:12
INV-4f37d81f,PO-60579b5a17,14201.76,2023-09-05T08:22:28,2023-10-05T08:22:28,2023-09-27T08:22:28,paid,False,8635134841186,GL-1118,CC-100,Invoice for PO PO-60579b5a17,2023-09-13 08:22:28
INV-4c25ec3c,PO-60579b5a17,13862.66,2023-09-04T08:22:28,2023-10-04T08:22:28,2023-09-24T08:22:28,paid,False,3515650941735,GL-1138,CC-100,Invoice for PO PO-60579b5a17,2023-09-09 08:22:28
INV-628fe812,PO-60579b5a17,15240.42,2023-09-04T08:22:28,2023-10-04T08:22:28,2023-09-20T08:22:28,paid,False,1666387221842,GL-1101,CC-100,Invoice for PO PO-60579b5a17,2023-09-05 08:22:28
INV-d8857c99,PO-6075a48365,587.5,2024-04-18T06:12:16,2024-07-17T06:12:16,2024-07-06T06:12:16,paid,False,7942336676722,GL-1072,CC-MKT-DY_V15_2024_001,Invoice for PO PO-6075a48365,2024-04-28 06:12:16
INV-93296807,PO-6075a48365,605.82,2024-04-16T06:12:16,2024-07-15T06:12:16,2024-07-09T06:12:16,paid,False,8892314945304,GL-1136,CC-MKT-DY_V15_2024_001,Invoice for PO PO-6075a48365,2024-04-22 06:12:16
INV-ec6c4c11,PO-60905c7543,153.48,2024-03-12T11:23:35,2024-04-11T11:23:35,2024-04-09T11:23:35,paid,False,2490522801380,GL-1133,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-60905c7543,2024-03-18 11:23:35
INV-cfe81487,PO-60905c7543,173.27,2024-03-14T11:23:35,2024-04-13T11:23:35,2024-03-29T11:23:35,paid,False,7167575910653,GL-1076,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-60905c7543,2024-03-17 11:23:35
INV-b7e01c30,PO-613e8569c0,68210.35,2023-08-18T08:08:51,2023-09-17T08:08:51,2023-09-27T08:08:51,paid,True,8745088501347,GL-1000,CC-145,Invoice for PO PO-613e8569c0,2023-08-19 08:08:51
INV-53275391,PO-613e8569c0,75836.74,2023-08-20T08:08:51,2023-09-19T08:08:51,2023-10-16T08:08:51,paid,True,0968255665644,GL-1111,CC-145,Invoice for PO PO-613e8569c0,2023-08-25 08:08:51
INV-9f913f46,PO-613e8569c0,74587.07,2023-08-18T08:08:51,2023-09-17T08:08:51,2023-09-15T08:08:51,paid,False,3244246086528,GL-1011,CC-145,Invoice for PO PO-613e8569c0,2023-08-22 08:08:51
INV-99e40281,PO-614c0646cf,3000.0,2024-06-08T06:15:54,2024-08-07T06:15:54,2024-08-03T06:15:54,paid,False,0095877300063,GL-1144,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-614c0646cf,2024-06-10 06:15:54
INV-ce2a3ab0,PO-63c58de313,299.66,2024-09-16T15:57:21,2024-12-15T15:57:21,2024-12-01T15:57:21,paid,False,2500128914817,GL-1182,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-63c58de313,2024-09-18 15:57:21
INV-2a364017,PO-64a271cd2e,1687.86,2024-06-04T02:44:49,2024-08-03T02:44:49,2024-07-23T02:44:49,paid,False,4985523532176,GL-1014,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-64a271cd2e,2024-06-12 02:44:49
INV-bee64c44,PO-64db0d217f,1554.56,2024-08-22T19:15:39,2024-11-20T19:15:39,2024-11-07T19:15:39,paid,False,5688498277620,GL-1179,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-64db0d217f,2024-09-01 19:15:39
INV-5ccfaecf,PO-64db0d217f,1743.26,2024-08-21T19:15:39,2024-11-19T19:15:39,2024-11-20T19:15:39,paid,True,8454526195269,GL-1097,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-64db0d217f,2024-08-22 19:15:39
INV-4afb7b4b,PO-64db0d217f,1702.17,2024-08-19T19:15:39,2024-11-17T19:15:39,2024-11-11T19:15:39,paid,False,2310433036421,GL-1148,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-64db0d217f,2024-08-21 19:15:39
INV-97a6107e,PO-65062bc3a4,218.08,2024-12-23T23:48:30,2025-02-21T23:48:30,2025-02-14T23:48:30,paid,False,1090298067761,GL-1081,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-65062bc3a4,2024-12-27 23:48:30
INV-4ece30a9,PO-65062bc3a4,263.84,2024-12-20T23:48:30,2025-02-18T23:48:30,2025-02-08T23:48:30,paid,False,4840521857563,GL-1171,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-65062bc3a4,2024-12-22 23:48:30
INV-3ed2d2ce,PO-65375fd081,260.73,2024-04-02T19:35:29,2024-05-02T19:35:29,2024-04-22T19:35:29,paid,False,3666183883976,GL-1106,CC-MKT-NS_GG_2024_001,Invoice for PO PO-65375fd081,2024-04-04 19:35:29
INV-64894f96,PO-65ac46e99b,130300.84,2024-07-02T08:14:36,2024-09-30T08:14:36,2024-09-19T08:14:36,paid,False,7927351573775,GL-1015,CC-129,Invoice for PO PO-65ac46e99b,2024-07-09 08:14:36
INV-32768593,PO-65ac46e99b,119699.16,2024-07-03T08:14:36,2024-10-01T08:14:36,2024-09-18T08:14:36,paid,False,1035590197525,GL-1136,CC-129,Invoice for PO PO-65ac46e99b,2024-07-06 08:14:36
INV-3afab53a,PO-65becf53ab,2482.06,2024-06-18T20:15:52,2024-08-17T20:15:52,2024-08-16T20:15:52,paid,False,8021709224124,GL-1086,CC-MKT-EM_UPG_2024_001,Invoice for PO PO-65becf53ab,2024-06-23 20:15:52
INV-bef37b6d,PO-65df137e2b,4789.97,2024-04-02T03:07:51,2024-05-02T03:07:51,2024-04-22T03:07:51,paid,False,5009170811091,GL-1187,CC-MKT-DY_V15_2024_001,Invoice for PO PO-65df137e2b,2024-04-07 03:07:51
INV-99084bd8,PO-65df137e2b,5778.28,2024-03-30T03:07:51,2024-04-29T03:07:51,2024-04-21T03:07:51,paid,False,4419552427771,GL-1187,CC-MKT-DY_V15_2024_001,Invoice for PO PO-65df137e2b,2024-04-04 03:07:51
INV-0447aed6,PO-65e25c0106,5314.48,2024-06-21T08:22:43,2024-08-20T08:22:43,2024-08-17T08:22:43,paid,False,4049866958120,GL-1144,CC-132,Invoice for PO PO-65e25c0106,2024-06-23 08:22:43
INV-ca87ac71,PO-65e25c0106,4452.62,2024-06-21T08:22:43,2024-08-20T08:22:43,2024-08-15T08:22:43,paid,False,6038216573814,GL-1120,CC-132,Invoice for PO PO-65e25c0106,2024-06-30 08:22:43
INV-5d46d474,PO-65e25c0106,4847.58,2024-06-19T08:22:43,2024-08-18T08:22:43,2024-09-09T08:22:43,paid,True,2039531578472,GL-1191,CC-132,Invoice for PO PO-65e25c0106,2024-06-20 08:22:43
INV-50b41b8c,PO-6691f07949,8150.6,2025-11-02T08:34:00,2026-01-31T08:34:00,2026-02-02T08:34:00,paid,True,0192241474938,GL-1177,CC-107,Invoice for PO PO-6691f07949,2025-11-03 08:34:00
INV-1d4eb6c7,PO-6691f07949,7887.95,2025-11-03T08:34:00,2026-02-01T08:34:00,2026-01-27T08:34:00,paid,False,3890260204006,GL-1011,CC-107,Invoice for PO PO-6691f07949,2025-11-13 08:34:00
INV-08c9b55b,PO-66da052cb1,1091.35,2024-12-20T05:22:47,2025-02-18T05:22:47,2025-02-16T05:22:47,paid,False,8300961352845,GL-1022,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-66da052cb1,2024-12-23 05:22:47
INV-c9a33095,PO-66da052cb1,908.65,2024-12-24T05:22:47,2025-02-22T05:22:47,2025-02-08T05:22:47,paid,False,4469959398259,GL-1108,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-66da052cb1,2025-01-02 05:22:47
INV-f95ec7c2,PO-672ecdf98f,3079.81,2024-03-28T08:24:19,2024-06-26T08:24:19,2024-06-18T08:24:19,paid,False,3648685262305,GL-1173,CC-MKT-DY_V15_2024_001,Invoice for PO PO-672ecdf98f,2024-04-02 08:24:19
INV-b42e8a02,PO-672ecdf98f,2972.68,2024-03-26T08:24:19,2024-06-24T08:24:19,2024-06-23T08:24:19,paid,False,7693922795913,GL-1106,CC-MKT-DY_V15_2024_001,Invoice for PO PO-672ecdf98f,2024-04-04 08:24:19
INV-91d614b4,PO-672ecdf98f,3754.19,2024-03-28T08:24:19,2024-06-26T08:24:19,2024-06-16T08:24:19,paid,False,2201923256934,GL-1053,CC-MKT-DY_V15_2024_001,Invoice for PO PO-672ecdf98f,2024-04-05 08:24:19
INV-a466cfeb,PO-6742e3155f,250000.0,2023-11-30T08:11:02,2024-02-28T08:11:02,2024-02-14T08:11:02,paid,False,5184458827091,GL-1148,CC-100,Invoice for PO PO-6742e3155f,2023-12-07 08:11:02
INV-9b9f0b35,PO-67858dea36,373.21,2024-06-08T06:42:56,2024-07-08T06:42:56,2024-07-10T06:42:56,paid,True,0635889776755,GL-1158,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-67858dea36,2024-06-18 06:42:56
INV-56bdddc0,PO-67858dea36,311.01,2024-06-05T06:42:56,2024-07-05T06:42:56,2024-07-03T06:42:56,paid,False,3742156032074,GL-1096,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-67858dea36,2024-06-13 06:42:56
INV-893fd473,PO-67abe863ef,81.12,2024-04-03T07:04:59,2024-05-03T07:04:59,2024-04-21T07:04:59,paid,False,4273170564726,GL-1134,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-67abe863ef,2024-04-10 07:04:59
INV-80896dd6,PO-67abe863ef,92.17,2024-04-05T07:04:59,2024-05-05T07:04:59,2024-04-23T07:04:59,paid,False,1464042004447,GL-1119,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-67abe863ef,2024-04-12 07:04:59
INV-e02d8e65,PO-67abe863ef,88.19,2024-04-03T07:04:59,2024-05-03T07:04:59,2024-04-19T07:04:59,paid,False,7076435783996,GL-1045,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-67abe863ef,2024-04-13 07:04:59
INV-0dd84fdf,PO-68053d0ef9,2995.24,2023-10-11T08:29:12,2023-12-10T08:29:12,2023-12-08T08:29:12,paid,False,5970334720088,GL-1153,CC-137,Invoice for PO PO-68053d0ef9,2023-10-12 08:29:12
INV-de83f8be,PO-68053d0ef9,2673.01,2023-10-08T08:29:12,2023-12-07T08:29:12,2023-12-03T08:29:12,paid,False,0311477250295,GL-1067,CC-137,Invoice for PO PO-68053d0ef9,2023-10-15 08:29:12
INV-268023af,PO-68c4f1bd0e,589.83,2024-12-13T07:58:21,2025-02-11T07:58:21,2025-02-03T07:58:21,paid,False,5702404415729,GL-1168,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-68c4f1bd0e,2024-12-15 07:58:21
INV-b4f6df96,PO-699987740e,1035.51,2024-05-28T14:30:20,2024-07-27T14:30:20,2024-07-12T14:30:20,paid,False,6620341348544,GL-1197,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-699987740e,2024-05-29 14:30:20
INV-6fdee8c3,PO-699987740e,867.21,2024-05-29T14:30:20,2024-07-28T14:30:20,2024-07-20T14:30:20,paid,False,9466940545475,GL-1095,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-699987740e,2024-06-06 14:30:20
